subject,predicate,object
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đảng_ủy
http://example.org/sgu#Australia,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Ban_Biên_tập_Tạp_chí_Khoa_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Phòng_Kế_hoạch___Tài_chính,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Văn_bằng_hai_Kế_toán,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Ban_Quản_lý_Dự_án___Xây_dựng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quản_lý_Giáo_dục__Tiến_sĩ_
http://example.org/sgu#Cơ_sở_105_Bà_Huyện_Thanh_Quan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Nghệ_thuật,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Văn_bằng_hai_Quản_trị_Kinh_doanh
http://example.org/sgu#Đề_tài_NCKH_cấp_cơ_sở,http://example.org/sgu#leadsTo,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_EURÉKA
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Khoa_học_Môi_trường
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#cooperatesWithCountry,http://example.org/sgu#Trung_Quốc
http://example.org/sgu#hasField,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Nghệ_thuật
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quản_trị_Kinh_doanh__Tiến_sĩ_
http://example.org/sgu#Sư_phạm_Vật_lý___Tâm_lý_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersCertificate,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Tiếng_Anh_theo_khung_năng_lực_6_bậc
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Công_nghệ_Kỹ_thuật_Môi_trường___Toán_Ứng_dụng
http://example.org/sgu#Hóa_hữu_cơ__Thạc_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Văn_bằng_hai_Quản_trị_Kinh_doanh,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Thanh_tra___Pháp_chế
http://example.org/sgu#Phòng_Thanh_tra___Pháp_chế,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Đảng_ủy
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasFaculty,http://example.org/sgu#Khoa_Sư_phạm_Khoa_học_Tự_nhiên
http://example.org/sgu#Bộ_Y_tế_Singapore,http://example.org/sgu#locatedIn,http://example.org/sgu#Singapore
http://example.org/sgu#Hiệu_trưởng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasField,http://example.org/sgu#Văn_hóa_xã_hội
http://example.org/sgu#Vừa_làm_vừa_học_Giáo_dục_Tiểu_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Quản_lý_Khoa_học
http://example.org/sgu#locatedIn,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Đài_Loan
http://example.org/sgu#Quyền_li_NCKH,http://example.org/sgu#includes,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_EURÉKA
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Thực_hành_Sư_phạm
http://example.org/sgu#Vừa_làm_vừa_học_Luật,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Liên_thông
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Thanh_tra___Pháp_chế
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trường_Trung_học_Thực_hành_Sài_Gòn
http://example.org/sgu#Lịch_sử_Việt_Nam__Thạc_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#managedBy,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Ban_Biên_tập_Tạp_chí_Khoa_học
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Công_nghệ_Thông_tin___Việt_Nam_học
http://example.org/sgu#Quản_lý_Giáo_dục__Tiến_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Tài_chính___Ngân_hàng__Thạc_sĩ_,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Hóa_lý_thuyết_và_Hóa_lý__Thạc_sĩ_
http://example.org/sgu#Phòng_Thiết_bị,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasAward,http://example.org/sgu#Giải_thưng_Sinh_viên_NCKH_cấp_Bộ
http://example.org/sgu#Kiểm_định_chất_lượng_giáo_dục,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Văn_bằng_hai_Giáo_dục_Tiểu_học,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Tạp_chí_Khoa_học_Đại_học_Sài_Gòn,http://example.org/sgu#publishedBy,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Phòng_Quản_lý_Khoa_học
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#offersProgram,http://example.org/sgu#Sư_phạm_Ngữ_Văn___Quản_trị_Kinh_doanh
http://example.org/sgu#hasField,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Trường_Đại_học_Sài_Gòn
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasDepartment,http://example.org/sgu#Trung_tâm_Thực_hành_Sư_phạm
http://example.org/sgu#Giáo_dục_Chính_trị___Du_lịch,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Khoa_Tài_chính___Kế_toán,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quản_lý_Giáo_dục__Thạc_sĩ_
http://example.org/sgu#Tập_đoàn_Y_tế_Quốc_gia_Singapore__MOHH_,http://example.org/sgu#locatedIn,http://example.org/sgu#Singapore
http://example.org/sgu#partOf,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Ban_Biên_tập_Tạp_chí_Khoa_học
http://example.org/sgu#Khoa_Toán___Ứng_dụng,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#Trường_Đại_học_Sài_Gòn,http://example.org/sgu#hasInternationalCooperation,http://example.org/sgu#Đại_học_Huddersfield
http://example.org/sgu#hasResearchPolicy,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quyền_li_NCKH
http://example.org/sgu#hasSubmissionProcess,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Quy_trình_gửi_bài
http://example.org/sgu#Khoa_Giáo_dục_Mầm_non,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#includes,http://www.w3.org/2000/01/rdf-schema#domain,http://example.org/sgu#Quyền_li_NCKH
http://example.org/sgu#offersProgram,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Công_nghệ_Thông_tin__Chất_lượng_cao_
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Trung_tâm_Hỗ_trợ_sinh_viên
http://example.org/sgu#hasDegree,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Cử_nhân
http://example.org/sgu#hasFaculty,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Khoa_Điện_tử___Viễn_thông
http://example.org/sgu#Singapore,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://example.org/sgu#hasDepartment,http://www.w3.org/2000/01/rdf-schema#range,http://example.org/sgu#Phòng_Tổ_chức___Cán_bộ
